sentence_id,sentence,target,category,polarity,category_polarity,entailed,start,end
booking_hn_92567:2,The rooms are nice and comfortable and the facilities are modern .,the rooms are nice and comfortable and the facilities are modern,facility,positive,facility positive,yes,0,0
booking_hn_92567:4,the hostel organizes many all - inclusive tours .,the hostel organizes many all - inclusive tours,service,positive,service positive,yes,1,9
booking_hn_92567:5,I have had amazing experiences with the tours booked by the hostel .,i have had amazing experiences with the tours booked by the hostel,experience,positive,experience positive,yes,0,0
booking_hn_92567:6,"Special shoutout to Nancy , for being so nice and helpful throughout our stay .","special shoutout to nancy , for being so nice and helpful throughout our stay",service,positive,service positive,yes,0,0
booking_hn_92567:7,"She always gave us honest advice on the best tours , gave us restaurant recommendations without us even having to ask for it and always stayed in touch with us as we were on a tour booked through the hostel to make sure we were okay .","she always gave us honest advice on the best tours , gave us restaurant recommendations without us even having to ask for it and always stayed in touch with us as we were on a tour booked through the hostel to make sure we were okay",service,positive,service positive,yes,0,0
booking_hn_92567:8,Genuinely would recommend this hostel to everyone .,genuinely would recommend this hostel to everyone,loyalty,positive,loyalty positive,yes,0,0
booking_hn_92567:9,10/10 experience .,10/10 experience,experience,positive,experience positive,yes,1,3
booking_hcm_67069:0,I feel comfortable staying here during my working time in HCM .,i feel comfortable staying here during my working time in hcm,experience,positive,experience positive,yes,0,0
booking_hcm_67069:1,Service and affordable price for us .,service and affordable price for us,service,positive,service positive,yes,0,0
booking_hcm_67069:2,"The apartment is located close to center is District 1 , so it's easy to transport and there are many restaurants and stores nearby .","the apartment is located close to center is district 1 , so it's easy to transport and there are many restaurants and stores nearby",amenity,positive,amenity positive,yes,0,0
booking_full_164916:0,Really nice private room .,really nice private room,facility,positive,facility positive,yes,0,0
booking_full_164916:1,The motorbike loop with them was amazing .,the motorbike loop with them was amazing,service,positive,service positive,yes,0,0
booking_full_164916:2,Decent breakfast of bahn my and a few other options .,decent breakfast of bahn my and a few other options,service,neutral,service neutral,yes,0,0
booking_full_164916:3,The staff are lovely .,the staff are lovely,service,positive,service positive,yes,0,0
booking_full_164916:4,some struggle with English .,some struggle with english,service,negative,service negative,yes,0,0
booking_lamdong_37300:0,the food was good .,the food was good,service,positive,service positive,yes,1,5
booking_lamdong_37300:1,the view is insane .,the view is insane,facility,positive,facility positive,yes,1,5
booking_lamdong_37300:2,it is a party hostel so getting a lot of sleep was not possible .,it is a party hostel so getting a lot of sleep was not possible,experience,negative,experience negative,yes,1,15
booking_full_283997:0,were so helpful and friendly to help us .,were so helpful and friendly to help us,service,positive,service positive,yes,1,9
booking_full_283997:1,The owner couple also so nice and offer sandwich for us in the morning and gave us a ride to find a restaurant were open to eat .,the owner couple also so nice and offer sandwich for us in the morning and gave us a ride to find a restaurant were open to eat,service,positive,service positive,yes,0,0
booking_full_283997:2,it was pleasure staying in the hotel .,it was pleasure staying in the hotel,experience,positive,experience positive,yes,1,8
booking_full_283997:3,I will stay here again if I come back .,i will stay here again if i come back,loyalty,positive,loyalty positive,yes,0,0
booking_full_370663:0,The staff at this places are some of the nicest people ever .,the staff at this places are some of the nicest people ever,service,positive,service positive,yes,0,0
booking_full_370663:1,"Sorted us with a boat trip to Cham island , got laundry done , stored our luggage whilst we went to Da Nang for a weekend , sorted us a motorbike .","sorted us with a boat trip to cham island , got laundry done , stored our luggage whilst we went to da nang for a weekend , sorted us a motorbike",service,positive,service positive,yes,0,0
booking_full_370663:2,t was genuinely lovely coming home to their happy smiling faces each evening .,t was genuinely lovely coming home to their happy smiling faces each evening,service,positive,service positive,yes,1,14
booking_full_370663:3,We originally booked to stay 2 nights but kept extending and spent a week there .,we originally booked to stay 2 nights but kept extending and spent a week there,experience,positive,experience positive,yes,0,0
booking_full_252892:0,The staff was really friendly .,the staff was really friendly,service,positive,service positive,yes,0,0
booking_full_252892:1,the location was close to the beach .,the location was close to the beach,amenity,positive,amenity positive,yes,1,8
booking_full_252892:2,The rooms and the hotel looked a bit run down .,the rooms and the hotel looked a bit run down,facility,negative,facility negative,yes,0,0
booking_full_252892:3,Not as clean as i expected .,not as clean as i expected,facility,negative,facility negative,yes,0,0
booking_hn_20513:0,A cosy hotel .,a cosy hotel,facility,positive,facility positive,yes,0,0
booking_hn_20513:1,friendly staff .,friendly staff,service,positive,service positive,yes,1,3
booking_hn_20513:2,Breakfast selection was great too .,breakfast selection was great too,service,positive,service positive,yes,0,0
booking_full_27766:0,"Be prepared for rudeness , shocking practices .","be prepared for rudeness , shocking practices",service,negative,service negative,yes,0,0
booking_full_27766:1,lacking in cleanliness .,lacking in cleanliness,facility,negative,facility negative,yes,1,4
booking_full_27766:2,service delivery .,service delivery,service,negative,service negative,yes,1,3
booking_full_225218:0,Nice and Friendly staff with good hospitality and support from them .,nice and friendly staff with good hospitality and support from them,service,positive,service positive,yes,0,0
booking_full_225218:1,Thanks to Mr Tam and entire his team for their support during our stay .,thanks to mr tam and entire his team for their support during our stay,service,positive,service positive,yes,0,0
booking_full_225218:2,Very Good breakfast with lot of variety options even for vegetarians as well .,very good breakfast with lot of variety options even for vegetarians as well,service,positive,service positive,yes,0,0
booking_full_225218:3,Clean and spacious rooms which is value for money what we had paid .,clean and spacious rooms which is value for money what we had paid,facility,positive,facility positive,yes,0,0
booking_full_225218:4,Rooms will be exactly same what is shown in pictures .,rooms will be exactly same what is shown in pictures,branding,positive,branding positive,yes,0,0
booking_full_225218:5,Location is very remote .,location is very remote,amenity,negative,amenity negative,yes,0,0
booking_full_225218:6,they should have the free shuttle to the main road as well as the downtown say on every hour or so .,they should have the free shuttle to the main road as well as the downtown say on every hour or so,amenity,neutral,amenity neutral,yes,1,22
booking_full_225218:7,They should have the kids indoor play area where kids can spend their time while staying in resorts .,they should have the kids indoor play area where kids can spend their time while staying in resorts,facility,neutral,facility neutral,yes,0,0
booking_full_225218:8,"A resort of this big should have the games room like pool , dart and other indoor games .","a resort of this big should have the games room like pool , dart and other indoor games",facility,neutral,facility neutral,yes,0,0
booking_full_225218:9,Maine entrance for Flow and Rapid lounge seems to be very old construction with paint fading away .,maine entrance for flow and rapid lounge seems to be very old construction with paint fading away,facility,negative,facility negative,yes,0,0
booking_full_218492:0,Renovation noises early in the morning .,renovation noises early in the morning,experience,negative,experience negative,yes,0,0
booking_hn_88620:0,Our room was huge with a lovely little balcony .,our room was huge with a lovely little balcony,facility,positive,facility positive,yes,0,0
booking_hn_88620:1,Hot shower with great water pressure .,hot shower with great water pressure,facility,positive,facility positive,yes,0,0
booking_hn_88620:2,We had a kettle and a fridge and a smart TV .,we had a kettle and a fridge and a smart tv,facility,positive,facility positive,yes,0,0
booking_hn_88620:3,Was nice to have a comfortable chair to relax in .,was nice to have a comfortable chair to relax in,facility,neutral,facility neutral,yes,0,0
booking_hn_88620:4,It was extremely quiet at night for a restful sleep in a big comfy bed .,it was extremely quiet at night for a restful sleep in a big comfy bed,experience,positive,experience positive,yes,0,0
booking_hn_88620:5,Bathroom amenities were convenient .,bathroom amenities were convenient,facility,positive,facility positive,yes,0,0
booking_hn_88620:6,There is a minimart next door and a fresh market just 2 blocks away .,there is a minimart next door and a fresh market just 2 blocks away,amenity,positive,amenity positive,yes,0,0
booking_hn_88620:7,Easy walk to the train station or a 15min walk to beer street with plenty to see on the way .,easy walk to the train station or a 15min walk to beer street with plenty to see on the way,amenity,positive,amenity positive,yes,0,0
booking_hn_88620:8,"It would be nice to clean the room , maybe once in our 5 night stay .","it would be nice to clean the room , maybe once in our 5 night stay",facility,neutral,facility neutral,yes,0,0
booking_hn_88620:9,There was a washing machine noise during the night .,there was a washing machine noise during the night,experience,negative,experience negative,yes,0,0
booking_hn_88620:10,Perhaps a hairdryer .,perhaps a hairdryer,facility,negative,facility negative,yes,0,0
booking_hn_88620:11,its chilly to go outside with wet hair .,its chilly to go outside with wet hair,experience,negative,experience negative,yes,1,9
booking_full_375987:0,The room was small .,the room was small,facility,negative,facility negative,yes,0,0
booking_full_375987:1,the beds are very comfortable .,the beds are very comfortable,facility,positive,facility positive,yes,1,6
booking_full_375987:2,there was a very nice hot shower .,there was a very nice hot shower,facility,positive,facility positive,yes,1,8
booking_full_375987:3,The breakfast was a breakfeast: the amount of food was more than we normally eat in a whole day .,the breakfast was a breakfeast: the amount of food was more than we normally eat in a whole day,service,positive,service positive,yes,0,0
booking_full_375987:4,The recommendations from the host .,the recommendations from the host,service,positive,service positive,yes,0,0
booking_full_375987:5,The lady at the front is a nosy and pushy to sell you services .,the lady at the front is a nosy and pushy to sell you services,service,negative,service negative,yes,0,0
booking_full_375987:6,"Everytime you walk in or out of the hotel she wants to know what you are up to , where you went and gives you 'advise' if you want it or not .","everytime you walk in or out of the hotel she wants to know what you are up to , where you went and gives you 'advise' if you want it or not",service,negative,service negative,yes,0,0
booking_full_375987:7,"When you get back , she checks if you followed her advice .","when you get back , she checks if you followed her advice",service,negative,service negative,yes,0,0
booking_full_375987:8,Her recommendations are not always the best options in town .,her recommendations are not always the best options in town,service,negative,service negative,yes,0,0
booking_full_375987:9,the hotel is perfectly fine .,the hotel is perfectly fine,facility,positive,facility positive,yes,1,6
booking_full_375987:10,But do your homework and make sure you make your own choices that you are happy with .,but do your homework and make sure you make your own choices that you are happy with,experience,neutral,experience neutral,yes,0,0
booking_full_267457:0,The place is close is very close to the beach .,the place is close is very close to the beach,amenity,positive,amenity positive,yes,0,0
booking_full_267457:1,It's very cheap .,it's very cheap,experience,positive,experience positive,yes,0,0
booking_full_267457:2,The design of the room doesn't seems very nice .,the design of the room doesn't seems very nice,amenity,negative,amenity negative,yes,0,0
booking_full_267457:3,Only a window which is also closed .,only a window which is also closed,facility,negative,facility negative,yes,0,0
booking_full_267457:4,The reception is not very tidy so one will not get a good vibe when entering .,the reception is not very tidy so one will not get a good vibe when entering,facility,negative,facility negative,yes,0,0
booking_hcm_42204:0,Pick up service .,pick up service,amenity,positive,amenity positive,yes,0,0
booking_hcm_42204:1,There were some parts where it wasn't really clean .,there were some parts where it wasn't really clean,facility,negative,facility negative,yes,0,0
booking_hcm_42204:2,The pictures on booking are not the same as the actual place\n .,the pictures on booking are not the same as the actual place\n,branding,negative,branding negative,yes,0,0
booking_hcm_9579:0,Good location and prize .,good location and prize,amenity,positive,amenity positive,yes,0,0
booking_hcm_9579:1,a little mess in the room and in the bathroom .,a little mess in the room and in the bathroom,facility,negative,facility negative,yes,1,11
booking_hcm_9579:2,a cockroach ate my biscuit at night .,a cockroach ate my biscuit at night,facility,negative,facility negative,yes,1,8
booking_hcm_13236:0,No good value for money .,no good value for money,experience,negative,experience negative,yes,0,0
booking_hcm_13236:1,great service like always .,great service like always,service,positive,service positive,yes,1,5
booking_hcm_13236:2,excellent location .,excellent location,amenity,positive,amenity positive,yes,1,3
booking_hcm_13236:3,"The hot water un room number 603 , a suite , never work enough , it was medium in both showers .","the hot water un room number 603 , a suite , never work enough , it was medium in both showers",facility,negative,facility negative,yes,0,0
booking_hcm_13236:4,All the hotel was under work .,all the hotel was under work,facility,negative,facility negative,yes,0,0
booking_hcm_13236:5,maintenance Hot water in room .,maintenance hot water in room,facility,negative,facility negative,yes,0,0
booking_hcm_72555:0,location is very good .,location is very good,amenity,positive,amenity positive,yes,1,5
booking_hcm_72555:1,You find shops and atms everywhere .,you find shops and atms everywhere,amenity,positive,amenity positive,yes,0,0
booking_hcm_72555:2,shower had less warm water .,shower had less warm water,facility,negative,facility negative,yes,1,6
booking_hcm_20351:0,Very good location .,very good location,service,positive,service positive,yes,0,0
booking_hcm_20351:1,friendly host .,friendly host,service,positive,service positive,yes,1,3
booking_hcm_20351:2,My room has big bacony and good view to the river .,my room has big bacony and good view to the river,facility,positive,facility positive,yes,0,0
booking_hcm_20351:3,This area is so convenient .,this area is so convenient,amenity,positive,amenity positive,yes,0,0
booking_hcm_20084:0,Duy Anh was good and took care of our needs .,duy anh was good and took care of our needs,service,positive,service positive,yes,0,0
booking_hn_25328:0,Friendly staff .,friendly staff,service,positive,service positive,yes,0,0
booking_hn_25328:1,Hotel was clean .,hotel was clean,facility,positive,facility positive,yes,0,0
booking_hn_25328:2,welcoming .,welcoming,service,positive,service positive,yes,1,2
booking_hn_25328:3,My room didn’t have any windows .,my room didn’t have any windows,facility,negative,facility negative,yes,0,0
booking_hn_25328:4,Lot’s of tourist attractions nearby .,lot’s of tourist attractions nearby,amenity,positive,amenity positive,yes,0,0
booking_full_387187:0,GREAT HOTEL .,great hotel,branding,positive,branding positive,yes,0,0
booking_full_387187:1,THE STAFF WAS VERY FRIENDLY MR DUONG IS GREAT HE SUPPORT US EVERYTHING DURING OUR STAY .,the staff was very friendly mr duong is great he support us everything during our stay,service,positive,service positive,yes,0,0
booking_full_297596:0,Delicious breakfast .,delicious breakfast,service,positive,service positive,yes,0,0
booking_full_297596:1,"Staff was helpful , friendly .","staff was helpful , friendly",service,positive,service positive,yes,0,0
booking_full_297596:2,Nearby the beach .,nearby the beach,amenity,positive,amenity positive,yes,0,0
booking_hcm_75062:0,Nice hotel .,nice hotel,facility,positive,facility positive,yes,0,0
booking_hcm_75062:1,quiet but good location .,quiet but good location,amenity,positive,amenity positive,yes,1,5
booking_hcm_75062:2,Very friendly staff .,very friendly staff,service,positive,service positive,yes,0,0
booking_hcm_75062:3,Modern fittings .,modern fittings,facility,positive,facility positive,yes,0,0
booking_hcm_75062:4,good shower .,good shower,facility,positive,facility positive,yes,1,3
booking_hcm_75062:5,electric locking security draw .,electric locking security draw,facility,positive,facility positive,yes,1,5
booking_hcm_75062:6,decent breakfast .,decent breakfast,service,positive,service positive,yes,1,3
booking_hcm_75062:7,Room cleaning was efficient and good .,room cleaning was efficient and good,facility,positive,facility positive,yes,0,0
booking_hcm_75062:8,Overall a very pleasant stay .,overall a very pleasant stay,experience,positive,experience positive,yes,0,0
booking_hcm_75062:9,Nice friendly coffee shop slightly opposite .,nice friendly coffee shop slightly opposite,amenity,positive,amenity positive,yes,0,0
booking_hcm_75062:10,My room was slightly small but still comfortable for one person .,my room was slightly small but still comfortable for one person,facility,neutral,facility neutral,yes,0,0
booking_hcm_75062:11,the other rooms were much larger .,the other rooms were much larger,facility,positive,facility positive,yes,1,7
booking_full_37347:0,"Not a bad location , just a few minutes walk down to the main street .","not a bad location , just a few minutes walk down to the main street",amenity,positive,amenity positive,yes,0,0
booking_full_37347:1,good value for the money .,good value for the money,experience,positive,experience positive,yes,1,6
booking_full_37347:2,includes breakfast .,includes breakfast,service,positive,service positive,yes,1,3
booking_full_37347:3,Toilets could be better .,toilets could be better,facility,neutral,facility neutral,yes,0,0
booking_hcm_25051:0,"location is central to interesting places , within walking distance .","location is central to interesting places , within walking distance",amenity,positive,amenity positive,yes,1,11
booking_hcm_25051:1,quite like the roof top sky bar .,quite like the roof top sky bar,facility,positive,facility positive,yes,1,8
booking_hcm_25051:2,Only one lift serving the building .,only one lift serving the building,facility,neutral,facility neutral,yes,0,0
booking_hcm_25051:3,it inconvenience for two person stay with only one room card issued .,it inconvenience for two person stay with only one room card issued,amenity,negative,amenity negative,yes,1,13
booking_hcm_25051:4,"one of the waitresses serving coffee to the guest at the breakfast , I asked for the same service but she told me to help myself at the coffee table as she claimed that she is too busy .","one of the waitresses serving coffee to the guest at the breakfast , i asked for the same service but she told me to help myself at the coffee table as she claimed that she is too busy",service,negative,service negative,yes,0,0
booking_hcm_25051:5,poor service .,poor service,service,negative,service negative,yes,1,3
booking_hcm_51242:0,Superb Location .,superb location,amenity,positive,amenity positive,yes,0,0
booking_full_356740:0,The room was spacious .,the room was spacious,facility,positive,facility positive,yes,0,0
booking_full_356740:1,hotel was 10 mins from old town so away from all the hustle and bustle .,hotel was 10 mins from old town so away from all the hustle and bustle,amenity,positive,amenity positive,yes,1,16
booking_full_356740:2,Pool was exceptionally clean .,pool was exceptionally clean,facility,positive,facility positive,yes,0,0
booking_full_356740:3,"Staff could Not do enough for you , helped us everyday with small requests we had .","staff could not do enough for you , helped us everyday with small requests we had",service,positive,service positive,yes,0,0
booking_full_356740:4,They made sure our stay was comfortable and enjoyable .,they made sure our stay was comfortable and enjoyable,service,positive,service positive,yes,0,0
booking_full_356740:5,Gave us lots of advise and tips about excursions aswell .,gave us lots of advise and tips about excursions aswell,service,positive,service positive,yes,0,0
booking_full_356740:6,Air conditioning unit needed to be stronger as the rooms got very hot at night .,air conditioning unit needed to be stronger as the rooms got very hot at night,facility,neutral,facility neutral,yes,0,0
booking_full_136954:0,Great value for money .,great value for money,experience,positive,experience positive,yes,0,0
booking_full_136954:1,Clean Up .,clean up,facility,positive,facility positive,yes,0,0
booking_lamdong_1742:0,Good Location .,good location,amenity,positive,amenity positive,yes,0,0
booking_lamdong_1742:1,Very Nice Breakfast .,very nice breakfast,service,positive,service positive,yes,0,0
booking_lamdong_1742:2,very nice and cooperative staff .,very nice and cooperative staff,service,positive,service positive,yes,1,6
booking_lamdong_1742:3,they allowed us to use their own kitchen to cook food for our Baby .,they allowed us to use their own kitchen to cook food for our baby,service,positive,service positive,yes,0,0
booking_lamdong_1742:4,the AC is not working properly .,the ac is not working properly,facility,negative,facility negative,yes,0,0
booking_lamdong_1742:5,the AC temperature is 16Mini Fridge is not getting cold .,the ac temperature is 16mini fridge is not getting cold,facility,negative,facility negative,yes,0,0
booking_lamdong_1742:6,during the day time we feel hot inside the room .,during the day time we feel hot inside the room,experience,negative,experience negative,yes,1,11
booking_full_315956:0,The location is close to the beach .,the location is close to the beach,amenity,positive,amenity positive,yes,0,0
booking_full_315956:1,very friendly staff .,very friendly staff,service,positive,service positive,yes,1,4
booking_full_315956:2,No windows - only small ( 50×30 cm ) window looking to the hallway .,no windows - only small ( 50×30 cm ) window looking to the hallway,facility,negative,facility negative,yes,0,0
booking_full_315956:3,No daily fresh towels .,no daily fresh towels,facility,negative,facility negative,yes,0,0
booking_full_315956:4,no operating restaurant .,no operating restaurant,service,negative,service negative,yes,1,4
booking_hcm_36696:0,"The staff were very nice , and even let us keep our bags behind the counter for the day after we checked out .","the staff were very nice , and even let us keep our bags behind the counter for the day after we checked out",service,positive,service positive,yes,0,0
booking_hcm_36696:1,The air conditioner worked well .,the air conditioner worked well,facility,positive,facility positive,yes,0,0
booking_hcm_36696:2,While the room itself was relatively clean .,while the room itself was relatively clean,facility,positive,facility positive,yes,0,0
booking_hcm_36696:3,the hallways in the building are pretty neglected and it was quite daunting walking through the building .,the hallways in the building are pretty neglected and it was quite daunting walking through the building,facility,negative,facility negative,yes,1,18
booking_hcm_36696:4,The outlets in the room were finicky .,the outlets in the room were finicky,facility,negative,facility negative,yes,0,0
booking_hcm_36696:5,It was loud outside .,it was loud outside,experience,negative,experience negative,yes,0,0
booking_hcm_36696:6,the noise continued all through the day and even into the night .,the noise continued all through the day and even into the night,experience,negative,experience negative,yes,1,13
booking_full_358176:0,The Pool .,the pool,facility,positive,facility positive,yes,0,0
booking_full_358176:1,the breakfast was our highlight .,the breakfast was our highlight,service,positive,service positive,yes,1,6
booking_full_358176:2,The Staff is nice and friendly .,the staff is nice and friendly,service,positive,service positive,yes,0,0
booking_full_358176:3,your very close of the old town .,your very close of the old town,amenity,positive,amenity positive,yes,1,8
booking_full_358176:4,"The wather didn't run down correctly , and it was very fast a mess in the bathroom .","the wather didn't run down correctly , and it was very fast a mess in the bathroom",facility,negative,facility negative,yes,0,0
booking_hn_27961:0,The smile and from the heart and the willingness to help you against a bad taxi driver and changing your bus ticket is genuine .,the smile and from the heart and the willingness to help you against a bad taxi driver and changing your bus ticket is genuine,service,positive,service positive,yes,0,0
booking_hn_27961:1,"The hotel is very clean and fresh , hygiene level is very good and the bed is comfortable .","the hotel is very clean and fresh , hygiene level is very good and the bed is comfortable",facility,positive,facility positive,yes,0,0
booking_hn_27961:2,Location is also good near the old quarter .,location is also good near the old quarter,amenity,positive,amenity positive,yes,0,0
booking_hn_27961:3,"I had stayed 3 nights at Hanoi Lheritage in this trip and I see the consistency in services , and cleanliness throughout .","i had stayed 3 nights at hanoi lheritage in this trip and i see the consistency in services , and cleanliness throughout",branding,positive,branding positive,yes,0,0
booking_full_264099:0,very convenient location .,very convenient location,amenity,positive,amenity positive,yes,1,4
booking_full_264099:1,bad smell in the bathroom .,bad smell in the bathroom,facility,negative,facility negative,yes,1,6
booking_full_253618:0,Location is very good .,location is very good,amenity,positive,amenity positive,yes,0,0
booking_full_253618:1,Cleaning staff did a good job every day .,cleaning staff did a good job every day,service,positive,service positive,yes,0,0
booking_full_253618:2,Staff responded quickly to any problems .,staff responded quickly to any problems,service,positive,service positive,yes,0,0
booking_hcm_64256:0,The staff were incredibly helpful .,the staff were incredibly helpful,service,positive,service positive,yes,0,0
booking_hcm_56368:0,Room is super spacious and clean .,room is super spacious and clean,facility,positive,facility positive,yes,0,0
booking_hcm_56368:1,I loved having not 1 but 2 balconies .,i loved having not 1 but 2 balconies,facility,positive,facility positive,yes,0,0
booking_hcm_56368:2,Comfy beddings .,comfy beddings,facility,positive,facility positive,yes,0,0
booking_hcm_56368:3,lovely staffs .,lovely staffs,service,positive,service positive,yes,1,3
booking_hcm_56368:4,Bathrooms and shower a bit small and limited toiletries available .,bathrooms and shower a bit small and limited toiletries available,facility,negative,facility negative,yes,0,0
booking_full_368377:0,the room was very smelly and not clean at all .,the room was very smelly and not clean at all,facility,negative,facility negative,yes,1,11
booking_full_368377:1,it felt a little bit disgusting .,it felt a little bit disgusting,facility,negative,facility negative,yes,1,7
booking_full_198784:0,Welcoming hosts .,welcoming hosts,service,positive,service positive,yes,0,0
booking_full_198784:1,a perfect location .,a perfect location,amenity,positive,amenity positive,yes,1,4
booking_full_198784:2,Next to local bus terminal .,next to local bus terminal,amenity,positive,amenity positive,yes,0,0
booking_full_198784:3,only 20 mins stroll from ferry port .,only 20 mins stroll from ferry port,amenity,positive,amenity positive,yes,1,8
booking_full_198784:4,Spacious room with a bath .,spacious room with a bath,facility,positive,facility positive,yes,0,0
booking_full_198784:5,Night Market is next to the hotel .,night market is next to the hotel,amenity,positive,amenity positive,yes,0,0
booking_full_302416:0,the beach is beautiful .,the beach is beautiful,facility,positive,facility positive,yes,1,5
booking_full_302416:1,the service is good .,the service is good,service,positive,service positive,yes,1,5
booking_full_302416:2,room is spaces .,room is spaces,facility,positive,facility positive,yes,1,4
booking_full_302416:3,the private swimming pool water is too cold .,the private swimming pool water is too cold,facility,negative,facility negative,yes,1,9
booking_hn_16822:0,More beautiful than the photos .,more beautiful than the photos,branding,positive,branding positive,yes,0,0
booking_hn_16822:1,Room was spacious and clean .,room was spacious and clean,facility,positive,facility positive,yes,0,0
booking_hn_16822:2,"In the centre of the action along a busy street , yet it was very quite which was great .","in the centre of the action along a busy street , yet it was very quite which was great",amenity,positive,amenity positive,yes,0,0
booking_full_42637:0,The staff was great .,the staff was great,service,positive,service positive,yes,0,0
booking_full_42637:1,went out of their way to help .,went out of their way to help,service,positive,service positive,yes,1,8
booking_hn_35316:0,"Anna and Mark always smile and friendly , helpful .","anna and mark always smile and friendly , helpful",service,positive,service positive,yes,0,0
booking_hn_35316:1,We will come back .,we will come back,loyalty,positive,loyalty positive,yes,0,0
booking_hn_87408:0,Hotel personal is super kind and try the best to make your stay good .,hotel personal is super kind and try the best to make your stay good,service,positive,service positive,yes,0,0
booking_hn_87408:1,they offer you cheap transfer to the airport and day - trips .,they offer you cheap transfer to the airport and day - trips,service,positive,service positive,yes,1,13
booking_hn_87408:2,The rooms are also very comfortable .,the rooms are also very comfortable,facility,positive,facility positive,yes,0,0
booking_full_74780:0,If you will be in Phong Nha you have to visit this Homestay the quality is exceptional .,if you will be in phong nha you have to visit this homestay the quality is exceptional,branding,positive,branding positive,yes,0,0
booking_full_74780:1,the owner is really friendly and helpful .,the owner is really friendly and helpful,service,positive,service positive,yes,1,8
booking_full_74780:2,she cooked as delicious dinner and she is very welcoming and help us with everything it .,she cooked as delicious dinner and she is very welcoming and help us with everything it,service,positive,service positive,yes,1,17
booking_full_74780:3,It was a really great experience .,it was a really great experience,experience,positive,experience positive,yes,0,0
booking_full_74780:4,we stayed every day in different place and this was one of the top 3 places .,we stayed every day in different place and this was one of the top 3 places,branding,positive,branding positive,yes,1,17
booking_full_74780:5,"when I asked the owner if she has a Cola , she took a bike and without any questions she bought it in the village .","when i asked the owner if she has a cola , she took a bike and without any questions she bought it in the village",service,positive,service positive,yes,0,0
booking_full_74780:6,it was the most kindly behaviour i’ve ever seen .,it was the most kindly behaviour i’ve ever seen,experience,positive,experience positive,yes,1,10
booking_full_15333:0,The location is just perfect .,the location is just perfect,amenity,positive,amenity positive,yes,0,0
booking_full_15333:1,It really has the mountian view .,it really has the mountian view,facility,positive,facility positive,yes,0,0
booking_full_15333:2,it's relaxing .,it's relaxing,experience,positive,experience positive,yes,1,3
booking_full_15333:3,The hotel rooms are not cleaned well .,the hotel rooms are not cleaned well,facility,negative,facility negative,yes,0,0
booking_full_15333:4,It's stinky .,it's stinky,facility,negative,facility negative,yes,0,0
booking_full_15333:5,The walls and the room ceiling are moldy and dusty .,the walls and the room ceiling are moldy and dusty,facility,negative,facility negative,yes,0,0
booking_full_15333:6,The window lock and door lock were broken .,the window lock and door lock were broken,facility,negative,facility negative,yes,0,0
booking_full_15333:7,it's not really safe to stay .,it's not really safe to stay,amenity,negative,amenity negative,yes,1,7
booking_hcm_49031:0,"In central D1 , near to the Zoo .","in central d1 , near to the zoo",amenity,positive,amenity positive,yes,0,0
booking_hcm_49031:1,Cleaning service should be daily .,cleaning service should be daily,facility,neutral,facility neutral,yes,0,0
booking_hcm_72902:1,it is only about $5 but super filling .,it is only about $5 but super filling,experience,positive,experience positive,yes,1,9
booking_hcm_72902:2,"Since people from all over the world stay here , you can make a lot of friends in here .","since people from all over the world stay here , you can make a lot of friends in here",experience,positive,experience positive,yes,0,0
booking_full_354673:0,The hotel management is really helpful and give great suggestions .,the hotel management is really helpful and give great suggestions,amenity,positive,amenity positive,yes,0,0
booking_hcm_17079:0,There are two sets of breakfast meals to choose .,there are two sets of breakfast meals to choose,service,positive,service positive,yes,0,0
booking_hcm_17079:1,"For eggs , you can ask for them to be poached , scrambled or omelette .","for eggs , you can ask for them to be poached , scrambled or omelette",service,positive,service positive,yes,0,0
booking_hcm_17079:2,Staff speaks not fluent English but good service .,staff speaks not fluent english but good service,service,positive,service positive,yes,0,0
booking_hcm_17079:3,Do try local Vietnamese food .,do try local vietnamese food,service,positive,service positive,yes,0,0
booking_hcm_17079:4,there are some good coffee shops nearby .,there are some good coffee shops nearby,amenity,positive,amenity positive,yes,1,8
booking_hcm_17079:5,Local coffee tasted terrible .,local coffee tasted terrible,service,negative,service negative,yes,0,0
booking_hcm_39178:0,Staff were very friendly and helpful .,staff were very friendly and helpful,service,positive,service positive,yes,0,0
booking_hcm_39178:1,Wi Fi on floor 7 was marginal .,wi fi on floor 7 was marginal,facility,negative,facility negative,yes,0,0
booking_hcm_39178:2,other areas it was good .,other areas it was good,facility,positive,facility positive,yes,1,6
booking_full_22841:0,"A great Homestay , very clean , with a magnificent view .","a great homestay , very clean , with a magnificent view",facility,positive,facility positive,yes,0,0
booking_full_22841:1,very helpful hosts .,very helpful hosts,service,positive,service positive,yes,1,4
booking_full_22841:2,I recommend this Homestay .,i recommend this homestay,loyalty,positive,loyalty positive,yes,0,0
booking_full_51107:0,The staff at Ha Li Home in Ninh Binh were amazing .,the staff at ha li home in ninh binh were amazing,service,positive,service positive,yes,0,0
booking_full_51107:1,"Friendly , kind , helpful and open and approachable .","friendly , kind , helpful and open and approachable",service,positive,service positive,yes,0,0
booking_full_51107:2,Our interactions with them made our stay the best .,our interactions with them made our stay the best,service,positive,service positive,yes,0,0
